Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
Romania,1996,15.0,1035.0,268.0,5.0,150.0,0.0,5.0,255.0,5.0,8.0,403.0,423.0,423.0
Romania,1997,5.0,953.0,281.0,5.0,90.0,0.0,5.0,269.0,6.0,7.0,365.0,376.0,376.0
Romania,1998,5.0,830.0,253.0,5.0,80.0,0.0,5.0,243.0,8.0,5.0,325.0,338.0,338.0
Romania,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1987,0.0,2150.0,1242.0,51.0,60.0,0.42,0.0,1200.0,450.0,42.0,903.0,1353.0,1353.0
Russia,1988,51.0,2270.0,1270.0,34.0,105.0,0.4198,0.0,1220.0,405.0,50.0,953.0,1409.0,1409.0
Russia,1989,34.0,2435.0,1259.0,48.0,115.0,0.4201,0.0,1200.0,365.0,59.0,1023.0,1422.0,1422.0
Russia,1990,48.0,2350.0,1067.0,83.0,105.0,0.0,0.0,1017.0,220.0,50.0,987.0,1255.0,1255.0
Russia,1991,83.0,2120.0,1150.0,11.0,0.0,0.0,0.0,1100.0,178.0,50.0,900.0,1161.0,1161.0
Russia,1992,11.0,2235.0,970.0,30.0,10.0,0.0,0.0,920.0,105.0,50.0,894.0,1010.0,1010.0
Russia,1993,30.0,1800.0,830.0,26.0,40.0,0.0,0.0,770.0,146.0,60.0,720.0,896.0,896.0
Russia,1994,26.0,1625.0,831.0,30.0,21.0,0.0,0.0,771.0,206.0,60.0,650.0,882.0,882.0
Russia,1995,30.0,2300.0,909.0,236.0,25.0,0.0,9.0,850.0,220.0,50.0,920.0,1170.0,1170.0
Russia,1996,236.0,1618.0,955.0,136.0,35.0,0.0,10.0,895.0,240.0,50.0,650.0,1126.0,1126.0
Russia,1997,136.0,1610.0,960.0,80.0,35.0,0.0,10.0,900.0,290.0,50.0,649.0,1075.0,1075.0
Russia,1998,80.0,1860.0,1005.0,30.0,55.0,0.0,10.0,930.0,260.0,65.0,750.0,1090.0,1090.0
Russia,1999,30.0,3000.0,1185.0,80.0,195.0,0.41,10.0,980.0,190.0,195.0,1240.0,1460.0,1460.0
Russia,2000,80.0,2650.0,1250.0,31.0,130.0,0.41,30.0,950.0,236.0,270.0,1095.0,1411.0,1411.0
Russia,2001,31.0,2300.0,1095.0,23.0,41.0,0.41,10.0,870.0,178.0,215.0,950.0,1159.0,1159.0
Russia,2002,23.0,3000.0,1320.0,31.0,103.0,0.41,20.0,1050.0,192.0,250.0,1239.0,1454.0,1454.0
Russia,2003,31.0,3600.0,1519.0,42.0,136.0,0.41,24.0,1180.0,179.0,315.0,1487.0,1697.0,1697.0
Russia,2004,42.0,4100.0,1590.0,53.0,226.0,0.41,35.0,1240.0,134.0,315.0,1693.0,1869.0,1869.0
Russia,2005,53.0,5200.0,1606.0,89.0,616.0,0.41,20.0,1270.0,110.0,316.0,2148.0,2311.0,2311.0
Russia,2006,89.0,5600.0,1685.0,121.0,711.0,0.41,35.0,1300.0,115.0,350.0,2313.0,2517.0,2517.0
Russia,2007,121.0,4800.0,1685.0,240.0,322.0,0.41,35.0,1300.0,144.0,350.0,1982.0,2247.0,2247.0
Russia,2008,240.0,5800.0,1715.0,155.0,802.0,0.41,35.0,1350.0,37.0,330.0,2395.0,2672.0,2672.0
Russia,2009,155.0,5700.0,1850.0,210.0,504.0,0.41,30.0,1500.0,55.0,320.0,2354.0,2564.0,2564.0
Russia,2010,210.0,4600.0,1860.0,219.0,180.0,0.41,30.0,1500.0,149.0,330.0,1900.0,2259.0,2259.0
Russia,2011,219.0,8000.0,1910.0,200.0,1427.0,0.41,30.0,1550.0,14.0,330.0,3304.0,3537.0,3537.0
Russia,2012,200.0,7000.0,1950.0,151.0,1013.0,0.41,30.0,1570.0,23.0,350.0,2891.0,3114.0,3114.0
Russia,2013,151.0,8700.0,1940.0,208.0,1800.0,0.44,30.0,1550.0,12.0,360.0,3785.0,3948.0,3948.0
Russia,2014,208.0,8300.0,1970.0,213.0,1456.0,0.41,30.0,1570.0,3.0,370.0,3428.0,3639.0,3639.0
Russia,2015,213.0,8600.0,1955.0,272.0,1541.0,0.41,30.0,1550.0,3.0,375.0,3552.0,3768.0,3768.0
Russia,2016,272.0,10100.0,2038.0,245.0,2178.0,0.41,35.0,1625.0,18.0,378.0,4171.0,4461.0,4461.0
Russia,2017,245.0,10150.0,1998.0,159.0,2310.0,0.41,40.0,1575.0,30.0,383.0,4192.0,4467.0,4467.0
Russia,2018,159.0,11950.0,2125.0,327.0,2652.0,0.41,40.0,1700.0,10.0,385.0,4935.0,5104.0,5104.0
Russia,2019,327.0,13800.0,2025.0,172.0,3830.0,0.41,50.0,1600.0,1.0,375.0,5699.0,6027.0,6027.0
Russia,2020,172.0,12400.0,1995.0,53.0,3246.0,0.41,45.0,1550.0,1.0,400.0,5121.0,5294.0,5294.0
Russia,2021,53.0,14000.0,2300.0,286.0,3250.0,0.41,50.0,1800.0,1.0,450.0,5782.0,5836.0,5836.0
Russia,2022,286.0,15700.0,2425.0,246.0,4100.0,0.41,50.0,1900.0,1.0,475.0,6484.0,6771.0,6771.0
Russia,2023,246.0,16500.0,2525.0,237.0,4300.0,0.41,50.0,2000.0,1.0,475.0,6815.0,7062.0,7062.0
Saudi Arabia,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2005,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,38.0,38.0
Saudi Arabia,2006,0.0,0.0,36.0,0.0,2.0,0.0,0.0,36.0,38.0,0.0,0.0,38.0,38.0
Saudi Arabia,2007,0.0,0.0,34.0,0.0,4.0,0.0,0.0,34.0,38.0,0.0,0.0,38.0,38.0
Saudi Arabia,2008,0.0,0.0,42.0,0.0,4.0,0.0,0.0,42.0,46.0,0.0,0.0,46.0,46.0
Saudi Arabia,2009,0.0,0.0,45.0,0.0,4.0,0.0,0.0,45.0,49.0,0.0,0.0,49.0,49.0
Saudi Arabia,2010,0.0,0.0,72.0,0.0,7.0,0.0,0.0,72.0,79.0,0.0,0.0,79.0,79.0
Saudi Arabia,2011,0.0,0.0,88.0,0.0,11.0,0.0,0.0,88.0,99.0,0.0,0.0,99.0,99.0
Saudi Arabia,2012,0.0,0.0,75.0,0.0,9.0,0.0,0.0,75.0,84.0,0.0,0.0,84.0,84.0
Saudi Arabia,2013,0.0,0.0,102.0,0.0,2.0,0.0,0.0,102.0,104.0,0.0,0.0,104.0,104.0
Saudi Arabia,2014,0.0,0.0,97.0,0.0,18.0,0.0,0.0,97.0,115.0,0.0,0.0,115.0,115.0
Saudi Arabia,2015,0.0,0.0,83.0,0.0,23.0,0.0,0.0,83.0,106.0,0.0,0.0,106.0,106.0
Saudi Arabia,2016,0.0,0.0,55.0,0.0,18.0,0.0,0.0,55.0,73.0,0.0,0.0,73.0,73.0
Saudi Arabia,2017,0.0,0.0,80.0,31.0,17.0,0.0,0.0,80.0,128.0,0.0,0.0,128.0,128.0
Saudi Arabia,2018,31.0,0.0,80.0,26.0,15.0,0.0,0.0,80.0,90.0,0.0,0.0,121.0,121.0
Saudi Arabia,2019,26.0,0.0,80.0,15.0,21.0,0.0,0.0,80.0,90.0,0.0,0.0,116.0,116.0
Saudi Arabia,2020,15.0,0.0,70.0,16.0,26.0,0.0,0.0,70.0,97.0,0.0,0.0,112.0,112.0
Saudi Arabia,2021,16.0,0.0,90.0,31.0,29.0,0.0,0.0,90.0,134.0,0.0,0.0,150.0,150.0
Saudi Arabia,2022,31.0,0.0,115.0,24.0,25.0,0.0,0.0,115.0,133.0,0.0,0.0,164.0,164.0
Saudi Arabia,2023,24.0,0.0,120.0,19.0,25.0,0.0,0.0,120.0,140.0,0.0,0.0,164.0,164.0
Serbia,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,2006,0.0,375.0,100.0,26.0,51.0,0.43,0.0,100.0,16.0,0.0,161.0,177.0,177.0
Serbia,2007,26.0,271.0,100.0,6.0,41.0,0.42,0.0,100.0,6.0,0.0,115.0,147.0,147.0
Serbia,2008,6.0,425.0,100.0,28.0,64.0,0.42,0.0,100.0,6.0,0.0,180.0,192.0,192.0
Serbia,2009,28.0,400.0,90.0,14.0,98.0,0.43,0.0,90.0,4.0,0.0,170.0,202.0,202.0
Serbia,2010,14.0,400.0,90.0,19.0,77.0,0.43,0.0,90.0,2.0,0.0,170.0,186.0,186.0
Serbia,2011,19.0,400.0,90.0,6.0,94.0,0.43,0.0,90.0,1.0,0.0,170.0,190.0,190.0
Serbia,2012,6.0,308.0,55.0,0.0,96.0,0.42,0.0,55.0,15.0,0.0,130.0,151.0,151.0
Serbia,2013,0.0,290.0,23.0,0.0,106.0,0.42,0.0,23.0,6.0,0.0,123.0,129.0,129.0
Serbia,2014,0.0,380.0,40.0,20.0,109.0,0.42,0.0,40.0,8.0,0.0,161.0,169.0,169.0
Serbia,2015,20.0,360.0,55.0,19.0,113.0,0.43,0.0,55.0,14.0,0.0,153.0,187.0,187.0
Serbia,2016,19.0,450.0,60.0,20.0,136.0,0.42,0.0,60.0,6.0,0.0,191.0,216.0,216.0
Serbia,2017,20.0,500.0,65.0,56.0,134.0,0.42,0.0,65.0,23.0,0.0,212.0,255.0,255.0
Serbia,2018,56.0,550.0,75.0,25.0,188.0,0.42,0.0,75.0,2.0,0.0,230.0,288.0,288.0
Serbia,2019,25.0,560.0,80.0,30.0,161.0,0.42,0.0,80.0,12.0,0.0,234.0,271.0,271.0
Serbia,2020,30.0,540.0,85.0,26.0,155.0,0.42,0.0,85.0,11.0,0.0,225.0,266.0,266.0
Serbia,2021,26.0,520.0,95.0,30.0,120.0,0.42,0.0,95.0,2.0,0.0,217.0,245.0,245.0
Serbia,2022,30.0,530.0,95.0,27.0,140.0,0.42,0.0,95.0,10.0,0.0,222.0,262.0,262.0
Serbia,2023,27.0,570.0,100.0,20.0,155.0,0.42,0.0,100.0,10.0,0.0,238.0,275.0,275.0
Serbia and Montenegro,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
